fds,Ticker,Name,Price-to-Earnings,Price-to-Book,Book-to-Market,Dividends,Div_per_share,Common shares,Ave_shares_diluted,MCAP,Total-_Equity,Book_value_per_share,Sectore
1,MHK,MOHAWK INDUSTRIES INC,10.65,1.22,0.82,0.00,0.00,74198945.00,74972750.00,12634.00,7603.00,101.41,Manufacturing - Apparel & Furniture
1,MTEM,"Molecular Templates, Inc.",-3.91,1.13,0.66,0.00,0.00,36496116.00,27247165.00,,106.19,3.90,Biotechnology
1,TAP,MOLSON COORS BREWING CO,8.57,0.99,1.10,-354.10,1.64,198145705.00,216600000.00,12433.64,14090.00,64.23,Beverages - Alcoholic
1,MMEG,MOMENTOUS ENTERTAINMENT GROUP INC,,,,0.00,,,1192486513.00,109.67,-39.64,,
1,MKGI,"Monaker Group, Inc.",,1.27,0.35,,,9100956.00,4095528.00,22.20,4.86,1.19,Advertising & Marketing Services
1,MDLZ,Mondelez International,19.48,2.57,0.40,-1309.00,0.88,1453835415.00,1496000000.00,62211.52,25532.00,17.18,Consumer Packaged Goods
1,MDB,"MongoDB, Inc.",-38.64,23.14,0.04,0.00,0.00,53496249.00,51244998.00,3798.71,197.25,3.85,Application Software
1,MTII,MONITRONICS INTERNATIONAL INC,,,,-10.00,,1000.00,,,-202.91,,
1,MPWR,MONOLITHIC POWER SYSTEMS INC,56.51,8.31,0.12,-43.04,1.02,42412000.00,44377750.00,5053.12,610.16,14.52,Semiconductors
1,TYPE,Monotype Imaging Holdings Inc.,48.61,2.20,0.44,-19.22,0.48,41542490.00,40466064.00,821.87,330.58,8.23,Application Software
1,MON,MONSANTO CO /NEW/,22.60,7.25,0.14,-949.00,2.16,441283987.00,445750000.00,56462.29,7766.00,17.63,Agriculture
1,APPZ,Monster Arts Inc.,,,,,,1663832173.00,1792163629.00,,-1.77,0.00,
1,MNST,Monster Beverage Corp,34.13,8.37,0.12,0.00,0.00,552963481.00,567629250.00,31046.27,3893.27,6.96,Beverages - Non-Alcoholic
1,MWW,"MONSTER WORLDWIDE, INC.",-1.23,1.73,0.58,,,89258147.00,91906500.00,304.37,176.12,1.97,
1,MCO,MOODYS CORP /DE/,26.17,46.84,0.02,-325.50,1.70,191600000.00,194450000.00,31020.64,606.10,2.09,Brokers & Exchanges
1,PALS,"MOPALS.COM, INC.",,-0.46,-2.11,,,52200700.00,50931333.00,1.57,-3.30,-0.06,
1,MS,MORGAN STANLEY,10.43,0.96,1.05,-2446.00,1.42,1720154771.00,1760250000.00,83237.65,80074.00,40.63,Brokers & Exchanges
1,MOS,MOSAIC CO,,1.24,0.79,-37.70,0.10,385470085.00,376800000.00,12997.64,10653.30,27.76,Agriculture
1,MSI,"Motorola Solutions, Inc.",-648.57,-14.41,-0.07,-329.00,2.03,163527868.00,164625000.00,20362.57,-1395.00,-8.71,Communication Equipment
1,MNTM,"Mount TAM Biotechnologies, Inc.",-0.46,-0.47,-2.07,0.00,0.00,55520702.00,53869141.00,1.66,-2.30,-0.04,
1,MOV,MOVADO GROUP INC,75.65,1.62,2.16,-16.84,0.73,6626950.00,23399500.00,260.51,481.01,20.77,Retail - Apparel & Specialty
1,MOXC,"Moxian, Inc.",-3.32,-7.48,-0.13,0.00,0.00,67357222.00,67007069.00,57.25,-7.62,-0.11,Online Media
1,MRC,MRC GLOBAL INC.,19.83,1.32,0.77,-24.00,0.26,90325417.00,93675000.00,1692.51,1128.00,8.47,Oil & Gas - Services
1,MSM,MSC INDUSTRIAL DIRECT CO INC,14.36,3.41,0.25,-125.43,2.23,65104000.00,56707000.00,4791.39,1387.25,24.62,Industrial Distribution
1,MSCI,MSCI Inc.,31.17,34.62,0.03,-154.94,1.73,88032852.00,91996250.00,15184.87,378.44,4.23,Brokers & Exchanges
1,LABL,MULTI COLOR Corp,9.44,1.09,0.90,-4.10,0.20,20517424.00,20275750.00,1269.23,731.11,36.15,Business Services
1,MUR,MURPHY OIL CORP /DE,236.81,1.09,0.92,-172.92,1.00,173056234.00,173620496.00,5871.18,4766.93,27.58,Oil & Gas - E&P
1,MYLI,MUSIC OF YOUR LIFE INC,197.68,86.49,-0.15,0.00,0.00,47012865.00,77220544.00,2.86,-2.31,0.00,
1,CK00016800,"MUSTANG BIO, INC.",,,,0.00,0.00,26263631.00,26714392.00,,44.99,1.68,
1,MYSZ,"My Size, Inc.",-3.58,4.57,0.19,0.00,0.00,29852389.00,23314021.00,30.01,5.71,0.22,Application Software
1,MYL,Mylan N.V.,14.19,4.03,0.25,0.00,0.00,374273573.00,398000000.00,13208.11,3276.00,8.71,Drug Manufacturers
1,MYL,Mylan N.V.,,1.42,0.71,0.00,0.00,515631491.00,521350000.00,18194.37,12066.20,23.24,Drug Manufacturers
1,MYAN,"MYnd Analytics, Inc.",-3.55,10.36,0.07,0.00,0.00,7555004.00,5199566.00,37.18,3.29,0.77,
1,NC,NACCO INDUSTRIES INC,6.86,,,,,6944144.00,6937500.00,231.52,,,
1,NANO,NANOMETRICS INC,13.64,2.62,0.38,0.00,0.00,24215562.00,24914500.00,741.23,294.08,12.05,Semiconductors
1,NK,"NantKwest, Inc.",-1.75,1.11,0.90,0.00,0.00,79226083.00,79166553.00,,162.09,2.05,Biotechnology
1,NSSC,"NAPCO SECURITY TECHNOLOGIES, INC",34.28,4.52,0.22,0.00,0.00,18574845.00,18799250.00,267.84,63.71,3.40,Consulting & Outsourcing
1,NDAQ,NASDAQ OMX Group,18.95,2.54,0.40,-271.00,1.63,163957026.00,210667203.00,14245.93,5602.00,33.76,Brokers & Exchanges
1,NTRA,"Natera, Inc.",-6.66,16.75,0.05,0.00,0.00,61823667.00,56056000.00,1318.83,56.57,1.01,Medical Diagnostics & Research
1,NKSH,NATIONAL BANKSHARES INC,20.39,1.61,0.62,-8.28,1.19,6957974.00,6957974.00,327.79,188.16,27.04,Banks
1,FIZZ,NATIONAL BEVERAGE CORP,23.43,9.41,0.11,0.00,0.00,46636740.00,46922250.00,4906.57,417.03,8.94,Beverages - Non-Alcoholic
1,NCMI,"National CineMedia, Inc.",-330.89,-5.77,-0.17,-57.80,0.75,78958816.00,222435611.00,797.85,-90.40,-4.86,Advertising & Marketing Services
1,NFG,National Fuel Gas Co,11.82,2.36,0.42,-143.26,1.67,85963834.00,86439698.00,4912.46,1937.33,22.57,Oil & Gas - E&P
1,NHC,NATIONAL HEALTHCARE CORP,,1.71,0.58,-29.51,1.94,15233254.00,15228694.00,1136.75,721.22,47.32,Health Care Providers
1,NATI,NATIONAL INSTRUMENTS CORP,,5.16,0.19,-118.53,0.90,132432594.00,132976750.00,6026.05,1196.91,9.10,Application Software
1,NATL,National Interstate CORP,23.45,1.65,0.60,-10.99,0.55,19927191.00,19973250.00,647.83,391.73,19.66,
1,NOV,National Oilwell Varco Inc.,-233.83,0.95,1.03,-76.00,0.20,383366548.00,378000000.00,17072.48,13976.00,36.79,Oil & Gas - Services
1,NNN,National Retail Properties Inc,22.88,1.85,0.52,-322.59,,159140975.00,154271880.00,6896.56,4077.22,22.38,REITs
1,NAII,NATURAL ALTERNATIVES INTERNATIONAL INC,10.60,0.90,0.98,0.00,0.00,7570871.00,6919554.00,71.47,71.88,10.76,Consumer Packaged Goods
1,NHTC,NATURAL HEALTH TRENDS CORP,12.25,2.91,0.34,-30.71,2.72,11376092.00,11297000.00,246.06,88.22,7.81,Consumer Packaged Goods
1,NATR,NATURES SUNSHINE PRODUCTS INC,,1.39,0.71,0.00,0.00,19203682.00,19081000.00,163.94,123.49,6.49,Consumer Packaged Goods
1,BABY,Natus Medical Inc,-63.28,2.84,0.34,0.00,0.00,33781323.00,32760000.00,1088.53,409.96,12.46,Medical Devices
1,NAVI,NAVIENT CORP,12.31,0.75,1.36,-169.00,0.64,257966088.00,267500000.00,3535.14,3755.00,14.17,Credit Services
1,NAV,NAVISTAR INTERNATIONAL CORP,11.99,-0.79,-1.26,0.00,0.00,98870065.00,99775000.00,3732.43,-4334.00,-47.21,Truck Manufacturing
1,NP,Neenah Inc,26.07,2.77,0.36,-27.00,1.60,16866524.00,17050250.00,1395.59,399.10,0.00,Forest Products
1,NKTR,NEKTAR THERAPEUTICS,,3.15,0.30,0.00,0.00,173085231.00,172752500.00,8983.20,1790.12,10.79,Biotechnology
1,NEO,NEOGENOMICS INC,,4.78,0.19,,,93016722.00,87449750.00,,303.56,3.55,Medical Diagnostics & Research
1,NPTN,NEOPHOTONICS CORP,-6.82,2.17,0.45,0.00,0.00,46049277.00,44628000.00,336.60,161.17,3.61,Semiconductors
1,NEOS,"Neos Therapeutics, Inc.",-1.03,-2.19,-0.45,0.00,0.00,29676304.00,29129964.00,127.60,-26.64,-0.91,Drug Manufacturers
1,NEPH,NEPHROS INC,,5.78,0.16,,,64166988.00,59164653.00,40.43,7.07,0.07,
1,NTAP,"NetApp, Inc.",57.29,11.05,0.09,-313.00,1.19,251885962.00,271250000.00,21102.16,1530.00,5.81,Computer Hardware
1,NFLX,NETFLIX INC,119.31,30.08,0.03,0.00,0.00,436084995.00,450505750.00,164189.25,5009.65,11.53,Entertainment
1,NTGR,"NETGEAR, INC",-77.06,1.76,0.57,0.00,0.00,31585939.00,32752250.00,1881.77,934.48,28.83,Communication Equipment
1,NLST,NETLIST INC,-2.57,-27.81,-0.03,0.00,0.00,111311243.00,90607750.00,48.98,-1.47,-0.02,Semiconductors
1,NSSI,NETWORK 1 TECHNOLOGIES INC,,,,-2.44,0.10,,25629776.00,,58.74,2.46,
1,NLN,"NEULION, INC.",,3.10,0.32,0.00,0.00,280334268.00,278248337.00,238.28,76.28,0.27,
1,NBIX,Neurocrine Biosciences Inc,930.90,20.65,0.05,0.00,0.00,90682182.00,93625250.00,10453.73,447.51,4.99,Biotechnology
1,NERO,"NEUROMAMA, LTD.",,,,,,630099999.00,,18903.00,,,
1,NJR,NEW JERSEY RESOURCES CORP,18.00,2.96,0.33,-95.84,1.09,88505199.00,88315000.00,4030.47,1418.98,16.18,Utilities - Regulated
1,NRZ,New Residential Investment Corp.,,0.99,0.97,,,340354429.00,330480245.00,5905.90,5837.05,17.48,REITs
1,NWY,"New York & Company, Inc.",13.16,1.83,0.54,0.00,0.00,64857002.00,65802250.00,233.03,90.65,1.42,Retail - Apparel & Specialty
1,NYT,NEW YORK TIMES CO,325.11,4.42,0.23,-26.28,0.16,164871273.00,166565000.00,4006.37,1006.67,6.13,Publishing
1,NWL,Newell Rubbermaid Co.,-2.00,1.82,0.57,-443.80,0.92,466800000.00,483025000.00,9140.87,6026.20,12.41,Consumer Packaged Goods
1,NFX,NEWFIELD EXPLORATION CO /DE/,,,,0.00,0.00,200339967.00,200750000.00,5584.02,,,Oil & Gas - E&P
1,NWGI,"Newgioco Group, Inc.",108.72,4.07,,0.00,0.00,,103712416.00,37.77,11.85,0.12,
1,NLNK,NEWLINK GENETICS CORP,,0.53,,0.00,0.00,,37093541.00,,122.20,3.29,Biotechnology
1,NEM,NEWMONT MINING CORP /DE/,-91.31,1.47,0.68,-266.00,0.50,532660228.00,535250000.00,16279.33,11623.00,19.87,Metals & Mining
1,NWS,NEWS CORP,-5.11,0.73,1.38,-160.00,0.27,583019265.00,583250000.00,7952.38,10430.00,15.88,Entertainment
1,NXST,"NEXSTAR MEDIA GROUP, INC.",6.35,2.23,0.45,-65.28,1.43,45612436.00,47423500.00,,1751.98,37.77,Entertainment
1,NEE,NEXTERA ENERGY INC,,,,-2033.00,4.31,477945257.00,475350000.00,81529.31,,,Utilities - Regulated
1,NEP,"NextEra Energy Partners, LP",,0.67,1.46,,,56011793.00,69150000.00,2547.86,3484.00,33.84,Utilities - Independent Power Producers
1,NGL,NGL Energy Partners LP,,,2.04,-235.16,,123741462.00,,1423.12,2381.78,,Oil & Gas - Refining & Marketing
1,NICK,NICHOLAS FINANCIAL INC,-321.16,0.74,0.83,0.00,0.00,12619744.00,7739500.00,155.36,110.46,14.23,Credit Services
1,NLSN,Nielsen Holdings plc,29.33,2.23,0.45,-491.00,1.38,354983320.00,356643285.00,9551.53,4215.00,11.29,Business Services
1,NKE,NIKE INC,58.05,13.40,0.08,-1263.00,0.78,1600554538.00,1648475000.00,128236.43,8989.00,5.57,Manufacturing - Apparel & Furniture
1,NMBL,Nimble Storage Inc,,,0.09,0.00,,91900000.00,85541000.00,1147.83,107.03,,
1,NI,NISOURCE INC/DE,-104.51,1.76,,-261.40,0.75,,349145750.00,9094.07,5073.70,13.43,Utilities - Regulated
1,NE,Noble Corp plc,-1.17,0.22,4.57,0.00,0.00,246794399.00,246160250.00,1769.44,4691.67,17.42,Oil & Gas - Drilling
1,NBL,NOBLE ENERGY INC,9.76,1.07,0.94,-205.00,0.42,479799000.00,485250000.00,15440.48,11394.00,21.35,Oil & Gas - E&P
1,NDLS,NOODLES & Co,-45.12,7.77,0.12,0.00,0.00,43916142.00,41617868.00,,51.98,1.25,Restaurants
1,NDSN,NORDSON CORP,18.21,4.74,0.21,-72.44,1.25,57927038.00,58931000.00,7992.28,1450.74,25.03,Industrial Products
1,JWN,NORDSTROM INC,18.07,7.00,0.14,-248.00,1.48,167323864.00,170550000.00,10364.69,1203.00,7.17,Retail - Apparel & Specialty
1,NSC,Norfolk Southern Corp.,8.21,3.15,0.33,-801.00,2.85,272346940.00,283875000.00,51710.82,15480.00,55.02,Transportation & Logistics
1,NPS,Northern Power Systems Corp.,-1.85,-0.91,-1.10,0.00,0.00,23853884.00,23805977.00,4.53,-4.97,-0.21,
1,NTRS,NORTHERN TRUST CORP,14.87,,0.49,-425.70,1.89,221395358.00,226129791.00,23792.83,10357.60,,Asset Management
1,NOC,NORTHROP GRUMMAN CORP /DE/,18.07,5.24,0.19,-790.00,4.53,173619710.00,175275000.00,55778.70,9103.00,52.24,Aerospace & Defense
1,NSHI,"NorthStar Healthcare Income, Inc.",,,,-84.20,0.45,188017022.00,187159909.00,,831.42,4.41,
1,NWE,NORTHWESTERN CORP,16.39,1.54,0.64,-107.36,2.16,50321046.00,49754055.00,3028.37,1899.90,38.28,Utilities - Regulated
1,NCLH,Norwegian Cruise Line Holdings Ltd.,11.92,1.73,0.59,0.00,0.00,221659283.00,226619367.00,12021.30,6198.09,27.53,Travel & Leisure
1,SAAX,NOUVEAU VENTURES INC.,,2.05,0.49,,,50018888.00,49917861.00,3.00,1.46,0.03,
1,NOVT,NOVANTA INC,46.21,6.32,0.16,0.00,0.00,34905121.00,35526500.00,,359.68,10.31,Computer Hardware
1,NVCR,Novocure Ltd,-52.59,24.87,0.04,0.00,0.00,93013564.00,90904559.00,4723.17,114.94,1.26,Medical Instruments & Equipment
1,DNOW,NOW Inc.,47.77,1.30,0.77,0.00,0.00,108420773.00,108421728.00,1815.54,1217.00,11.25,Oil & Gas - Services
1,NDMT,NowNews Digital Media Technology Co. Ltd.,,,,0.00,0.00,23617000.00,23072000.00,,-1.76,-0.11,
1,NRG,NRG Energy,-10.48,-13.34,-0.08,,,289930024.00,313250000.00,11713.77,-917.00,-3.00,Utilities - Independent Power Producers
1,NUAN,Nuance Communications Inc,-27.56,2.57,0.39,0.00,0.00,287581197.00,291318000.00,5024.79,1717.50,5.90,Application Software
1,NUE,NUCOR CORP,9.05,1.87,0.54,-486.00,1.53,313932540.00,319150750.00,20587.21,10174.42,30.77,Steel
1,NTNX,"Nutanix, Inc.",-19.90,15.22,0.06,0.00,0.00,179066211.00,168757637.00,6996.26,431.32,2.56,Application Software
1,NUTR,NUTRACEUTICAL INTERNATIONAL CORP,27.00,2.12,0.47,0.00,0.00,9246999.00,9231828.00,386.52,182.24,19.75,Consumer Packaged Goods
1,NTRI,NUTRI SYSTEM INC /DE/,19.47,7.74,0.13,-28.03,0.95,29418118.00,29916250.00,1096.20,140.57,4.76,Personal Services
1,NUVA,NUVASIVE INC,116.88,3.67,0.27,0.00,0.00,51422448.00,52187500.00,3583.12,803.62,15.67,Medical Devices
1,NVEC,NVE CORP /NEW/,28.35,5.22,0.19,-19.37,4.00,4844010.00,4848777.00,477.28,85.15,17.58,Semiconductors
1,NVDA,NVIDIA CORP,19.16,9.49,0.10,-364.00,0.60,610000000.00,626000000.00,175930.88,9475.00,15.61,Semiconductors
1,ORLY,O REILLY AUTOMOTIVE INC,21.58,57.44,0.02,0.00,0.00,80104348.00,83428000.00,28205.49,498.38,6.03,Retail - Apparel & Specialty
1,OAK,"Oaktree Capital Group, LLC",,,,,,,68871000.00,6610.05,,,Asset Management
1,OXY,OCCIDENTAL PETROLEUM CORP /DE/,13.90,2.54,0.40,-2372.00,3.10,755025938.00,765875000.00,62248.33,21493.00,28.10,Oil & Gas - E&P
1,OII,OCEANEERING INTERNATIONAL INC,65.08,1.16,0.86,0.00,0.00,98532769.00,98836500.00,2629.81,1501.47,15.20,Oil & Gas - Services
1,OCN,OCWEN FINANCIAL CORP,-3.33,0.67,1.48,0.00,0.00,133912425.00,132971397.00,545.44,560.74,4.21,Banks
1,ODT,"Odonate Therapeutics, Inc.",,,0.38,,,26827729.00,,,150.68,,Biotechnology
1,ODP,OFFICE DEPOT INC,25.22,0.77,1.29,-56.00,0.10,553984357.00,559250000.00,1641.18,2197.00,3.99,Retail - Apparel & Specialty
1,OKTA,"Okta, Inc.",-57.98,,,0.00,0.00,106605607.00,105736000.00,6941.09,244.50,,Application Software
1,ODFL,OLD DOMINION FREIGHT LINE INC/VA,16.97,4.17,0.24,-40.24,0.49,81750145.00,82218024.00,,2616.93,31.87,Transportation & Logistics
1,ORI,Old Republic International Corp,,,,-491.00,1.72,302643075.00,301460635.00,6530.23,,,Insurance
1,OLN,Olin Corp,4.57,1.19,0.84,-133.70,0.80,166835332.00,169550000.00,4143.53,2922.90,17.50,Chemicals
1,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",27.25,4.76,0.21,0.00,0.00,62881216.00,65750750.00,5603.99,888.81,14.27,Retail - Defensive
1,ZEUS,OLYMPIC STEEL INC,4.83,0.62,1.69,,,11008399.00,11415000.00,,308.35,27.01,Steel
1,OMGB,OMEGA BRANDS INC.,,-36.83,-0.03,0.00,0.00,29650000.00,29007192.00,5.93,-0.16,-0.01,
1,OFLX,"Omega Flex, Inc.",30.29,8.97,0.11,-9.57,0.95,10091822.00,10092000.00,696.74,62.77,6.20,Industrial Products
1,OHI,OMEGA HEALTHCARE INVESTORS INC,25.91,2.01,0.49,-524.92,2.63,200696539.00,208591750.00,6434.64,3785.97,17.36,REITs
1,OMCL,"OMNICELL, Inc",61.96,4.43,0.22,0.00,0.00,39626231.00,40344000.00,2730.40,619.24,15.96,Application Software
1,OMC,OMNICOM GROUP INC.,14.71,5.35,0.19,-660.30,2.89,224105675.00,229475000.00,16444.40,3174.40,10.44,Advertising & Marketing Services
1,ON,ON SEMICONDUCTOR CORP,7.68,2.38,0.43,0.00,0.00,420929115.00,439400000.00,7284.02,3203.40,7.47,Semiconductors
1,OGS,"ONE Gas, Inc.",24.82,2.15,0.47,-94.39,1.79,52526346.00,52968000.00,4389.43,2016.62,38.32,Utilities - Regulated
1,JINM,One2one Living Corp,,,,,,53537500.00,,,,,
1,OMF,"OneMain Holdings, Inc.",11.79,1.03,0.97,0.00,0.00,135794189.00,135973327.00,4379.23,3640.00,26.85,Credit Services
1,OKE,ONEOK INC /NEW/,26.55,3.67,0.27,-1269.04,3.13,411361477.00,407548000.00,28215.83,6652.76,16.43,Oil & Gas - Midstream
1,ODT,"ONLINE DISRUPTIVE TECHNOLOGIES, INC.",,-725.10,,,,,112322948.00,2064.31,-2.44,-0.02,Biotechnology
1,OOMA,OOMA INC,-19.88,8.10,0.12,0.00,0.00,20100000.00,19508336.00,299.77,34.38,1.76,Communication Services
1,OTEX,OPEN TEXT CORP,35.87,2.38,0.42,-151.06,0.57,268514817.00,268280000.00,9701.39,3727.03,13.96,Application Software
1,OPHT,Ophthotech Corp.,-1.37,12.79,0.07,0.00,0.00,41266671.00,36215500.00,85.07,5.43,0.15,Biotechnology
1,OPY,OPPENHEIMER HOLDINGS INC,9.72,0.75,1.33,-5.82,0.44,13260018.00,14099950.00,428.56,543.88,41.12,Brokers & Exchanges
1,OCC,OPTICAL CABLE CORP,41.60,1.31,0.73,0.00,0.00,7694640.00,7350049.00,41.10,26.30,3.58,Communication Equipment
1,OPRX,OptimizeRx Corp,1512.32,8.72,0.15,0.00,0.00,12013682.00,21075202.00,506.32,17.20,1.11,
1,ORCL,ORACLE CORP,49.97,5.11,0.21,-3094.00,0.76,3787960000.00,4166750000.00,196470.00,38564.00,9.38,Application Software
1,OA,"ORBITAL ATK, INC.",22.42,4.10,0.24,-74.00,1.29,57827352.00,58055000.00,7777.78,1885.00,32.58,
1,TIS,Orchids Paper Products CO /DE,-0.90,0.13,7.87,0.00,0.00,10670348.00,10643204.00,30.20,116.80,10.99,Consumer Packaged Goods
1,ONVO,"ORGANOVO HOLDINGS, INC.",-4.01,2.94,0.33,0.00,0.00,115890335.00,110863585.00,125.93,38.87,0.35,Medical Diagnostics & Research
1,ORA,"ORMAT TECHNOLOGIES, INC.",19.53,1.96,,,,,51012250.00,2641.88,1438.22,25.96,Utilities - Independent Power Producers
1,OSIS,OSI SYSTEMS INC,-45.90,2.81,,0.00,0.00,,18378250.00,1300.87,487.30,26.46,Computer Hardware
1,OTTR,Otter Tail Corp,,2.67,0.37,,,39664884.00,39875278.00,1884.48,725.30,18.33,Utilities - Regulated
1,OURN,"Ournett Holdings, Inc.",,,,,,42662440.00,41929100.00,,,,
1,OUT,OUTFRONT Media Inc.,,2.57,0.39,-203.70,1.47,139453420.00,138675000.00,2686.52,1123.70,7.78,REITs
1,OSTK,"OVERSTOCK.COM, INC",-1.67,1.68,0.41,-0.11,0.01,32146065.00,28163750.00,768.18,258.05,7.82,Retail - Apparel & Specialty
1,OMI,OWENS & MINOR INC/VA/,-2.89,0.55,1.74,-47.99,0.80,62268831.00,60066750.00,1022.66,792.41,13.19,Medical Distribution
1,OI,OWENS ILLINOIS INC /DE/,21.33,2.64,0.39,0.00,0.00,158698663.00,163551000.00,3047.98,1067.00,0.00,Packaging & Containers
1,OXFD,Oxford Immunotec Global PLC,-35.43,5.65,0.17,0.00,0.00,26361334.00,25792542.00,415.48,71.97,2.79,Medical Diagnostics & Research
1,OXM,OXFORD INDUSTRIES INC,15.72,2.49,0.39,-21.83,1.31,16954191.00,16821000.00,1422.84,465.35,27.93,Manufacturing - Apparel & Furniture
1,PCAR,PACCAR INC,,,,-794.50,2.26,349435196.00,352700000.00,23916.17,,,Truck Manufacturing
1,PACB,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",-10.24,7.19,0.12,0.00,0.00,148901892.00,126883250.00,579.23,131.88,1.04,Medical Diagnostics & Research
1,PKG,Packaging Corp Of America,11.45,3.55,,-252.80,2.70,,93875000.00,9965.84,2530.20,27.01,Packaging & Containers
1,PACW,PACWEST BANCORP,11.44,1.05,0.98,-279.04,2.24,121770415.00,348178000.00,5942.72,4741.69,37.98,Banks
1,PTN,PALATIN TECHNOLOGIES INC,17.11,5.72,0.17,0.00,0.00,203063429.00,207919694.00,198.01,25.17,0.13,Medical Diagnostics & Research
1,PANW,Palo Alto Networks Inc,-132.71,13.03,0.07,0.00,0.00,94880870.00,92425000.00,20238.56,1253.00,13.56,Application Software
1,P,"Pandora Media, Inc.",,4.10,0.23,0.00,0.00,269775191.00,257721000.00,2271.02,565.88,0.20,Entertainment
1,PNRA,PANERA BREAD CO,47.43,25.14,0.04,0.00,0.00,22720422.00,23167500.00,7155.34,288.57,12.38,Restaurants
1,PHX,PANHANDLE OIL & GAS INC,18.42,2.12,0.47,-2.70,0.16,16896881.00,16952664.00,312.70,125.81,7.42,Oil & Gas - E&P
1,PZZA,PAPA JOHNS INTERNATIONAL INC,,-7.00,-0.15,-29.70,0.90,31541761.00,33101750.00,1620.93,-268.74,-8.83,Restaurants
1,PGRE,"Paramount Group, Inc.",-1143.16,0.67,1.50,,,237253335.00,240341166.00,3518.95,5029.41,17.20,REITs
1,PRXL,PAREXEL INTERNATIONAL CORP,42.28,7.15,0.14,0.00,0.00,51115310.00,52200000.00,4502.24,634.50,12.32,Medical Diagnostics & Research
1,PKE,PARK ELECTROCHEMICAL CORP,7.24,1.29,0.39,-68.81,6.79,20244558.00,10153670.00,394.71,138.20,13.44,Semiconductors
1,PK,Park Hotels & Resorts Inc.,13.23,1.11,0.93,-471.00,2.28,201213208.00,207000000.00,6675.53,5728.00,27.96,REITs
1,PH,PARKER HANNIFIN CORP,17.75,3.35,0.30,-378.05,2.85,132348854.00,135144391.00,24128.15,6107.11,45.94,Industrial Products
1,PE,"Parsley Energy, Inc.",,,,,,314548000.00,320894750.00,,,,Oil & Gas - E&P
1,PSSR,"PASSUR Aerospace, Inc.",-1.58,2.95,0.34,0.00,0.00,7696091.00,7696099.00,13.01,4.09,0.53,Aerospace & Defense
1,PTI,Patheon N.V.,2.79,,,0.00,0.00,145136214.00,139642153.00,317.85,,,Biotechnology
1,PATK,PATRICK INDUSTRIES INC,7.04,2.07,0.49,0.00,0.00,24006927.00,24770750.00,,414.22,16.97,Manufacturing - Apparel & Furniture
1,PEGI,Pattern Energy Group Inc.,13.84,0.94,1.49,-160.88,1.66,69237919.00,103091069.00,1949.17,2184.57,11.76,Utilities - Independent Power Producers
1,PDCO,"PATTERSON COMPANIES, INC.",12.91,1.47,0.66,-99.21,1.08,94954000.00,92823500.00,2253.34,1455.69,15.74,Medical Distribution
1,PTEN,PATTERSON UTI ENERGY INC,45.51,0.94,1.07,-26.41,0.12,217413548.00,221323000.00,3961.48,3755.43,17.08,Oil & Gas - Drilling
1,PAYX,PAYCHEX INC,25.26,10.23,0.10,-762.00,2.12,359081940.00,361550000.00,25997.17,2387.00,6.65,Business Services
1,PAYC,"Paycom Software, Inc.",66.95,18.18,0.05,0.00,0.00,58613653.00,58779209.00,,360.38,6.23,Application Software
1,PYPL,"PayPal Holdings, Inc.",49.39,6.84,0.15,0.00,0.00,1178359088.00,1212000000.00,98457.88,15115.00,12.69,Credit Services
1,PBF,PBF Energy Inc.,,,,,,119951719.00,119074571.00,5751.89,,,Oil & Gas - Refining & Marketing
1,PDFS,PDF SOLUTIONS INC,-46.66,1.68,0.74,0.00,0.00,32274543.00,39467653.00,275.77,200.90,5.01,Application Software
1,PDLI,"PDL BIOPHARMA, INC.",-7.03,0.60,1.70,-0.20,0.00,145976212.00,148450500.00,401.45,739.39,4.99,Biotechnology
1,PGC,PEAPACK GLADSTONE FINANCIAL CORP,,1.14,0.85,-3.66,0.20,19238791.00,18914283.00,577.37,454.43,24.30,Banks
1,PEB,Pebblebrook Hotel Trust,21.75,1.53,,-105.69,1.53,,69294137.00,2362.55,1534.98,22.21,REITs
1,PEGA,Pegasystems Inc,-337.67,6.84,0.15,-9.40,0.12,78700651.00,81098000.00,4660.53,620.86,7.92,Application Software
1,PVA,PENN VIRGINIA CORP,,,0.27,,,15058480.00,,1283.58,245.91,,
1,PNR,PENTAIR plc,19.51,4.43,,-219.50,1.10,,202228750.00,11336.19,1880.20,9.39,Industrial Products
1,PBCT,"People's United Financial, Inc.",12.85,0.92,0.98,-251.50,0.74,377364168.00,344175000.00,6024.45,5958.90,16.80,Banks
1,PUB,People's Utah Bancorp,17.90,1.95,0.51,-7.22,0.39,18719496.00,18916043.00,623.09,280.06,15.06,Banks
1,PEDH,PEOPLES EDUCATIONAL HOLDINGS,,,-13.75,0.00,,4465202.00,,0.27,-3.69,,
1,PEP,PEPSICO INC,31.58,15.05,0.07,-4769.00,3.36,1411568000.00,1428500000.00,150986.72,10389.00,7.26,Beverages - Non-Alcoholic
1,PRCP,PERCEPTRON INC/MI,22.54,1.39,0.71,0.00,0.00,9617889.00,9646500.00,90.08,48.54,5.11,Computer Hardware
